8.70, 21.33
1,-6796
1,-4793
1,-2844
1,-1569
1,-615
1,-96
1,2399
1,6868
1,12814
1,18609
1,23114
1,24800
1,19407
1,10960
1,2260
1,2645
1,4149
1,5467
1,7150
1,8502
1,9913
1,10542
1,10396
1,9646
1,7985
1,6208
0,3714
0,1649
0,-700
0,-2051
0,-3530
0,-3877
0,-4716
0,-5671
0,-9332
0,-12846
0,-18938
0,-23313
0,-28475
0,-31477
0,-27360
0,-19375
0,-10317
0,-8851
0,-10070
0,-11726
0,-13358
0,-15265
0,-16526
0,-16854
0,-16159
0,-14553
0,-12401
0,-9562
1,-7176
1,-5281
1,-3547
1,-2592
1,-1846
1,-1347
1,325
1,3424
1,8614
1,13561
1,19156
1,22679
1,24822
1,21328
1,14093
1,7311
1,2238
1,3232
1,4717
1,5762
1,7561
1,9232
1,10169
1,10619
1,9952
1,8583
1,6324
0,3963
0,1350
0,-715
0,-2586
0,-3666
0,-4634
0,-5681
0,-8572
0,-13233
0,-19399
0,-24869
0,-29065
0,-30223
0,-25010
0,-18859
0,-9903
0,-8133
0,-8903
0,-10004
0,-11570
0,-13039
0,-14414
0,-14883
0,-15208
0,-15059
0,-13503
0,-11523
0,-8924
1,-6855
1,-4684
1,-2651
1,-1128
1,-249
1,508
1,1676
1,4890
1,10156
1,16292
1,22056
1,26342
1,25644
1,18906
1,10190
1,4126
1,5244
1,6584
1,8221
1,9960
1,11346
1,12150
1,12317
1,11710
1,10738
1,8145
0,6392
0,3411
0,1725
0,-185
0,-1354
0,-2898
0,-3423
0,-4112
0,-6107
0,-10113
0,-14732
0,-20477
0,-24901
0,-28968
0,-29356
0,-23569
0,-14996
0,-7009
0,-7953
0,-9491
0,-11061
0,-12743
0,-13835
0,-14772
0,-14812
0,-13786
0,-11939
0,-9519
1,-7162
1,-4574
1,-2852
1,-1172
1,103
1,1014
1,1683
1,4637
1,8274
1,14047
1,18728
1,24230
1,27010
1,25369
1,20043
1,11607
1,4628
1,5161
1,6363
1,7680
1,8873
1,10701
1,11553
1,12480
1,12242
1,11203
1,9439
1,6876
0,4369
0,2390
0,658
0,-695
0,-1612
0,-2192
0,-3431
0,-7164
0,-12710
0,-18785
0,-24193
0,-28124
0,-26476
0,-19176
0,-11274
0,-5143
0,-5953
0,-7350
0,-8642
0,-10250
0,-11379
0,-12920
0,-13422
0,-13307
0,-12483
0,-10701
0,-8771
0,-6234
1,-4139
1,-2014
1,-980
1,471
1,1092
1,2013
1,3038
1,6101
1,11344
1,17699
1,23406
1,27741
1,27741
1,21265
1,12791
1,5682
1,6771
1,8157
1,9655
1,11401
1,12630
1,13272
1,13376
1,12219
1,10308
1,7894
0,5348
0,2708
0,1247
0,-604
0,-1525
0,-2265
0,-2888
0,-4449
0,-7217
0,-12526
0,-17262
0,-23346
0,-27301
0,-29277
0,-26160
0,-18395
0,-11266
0,-6697
0,-7837
0,-9338
0,-10667
0,-12113
0,-13185
0,-13868
0,-13389
0,-12182
0,-10048
0,-7412
1,-5048
1,-2803
1,-1165
1,212
1,1249
1,1762
1,3435
1,7465
1,12459
1,18496
1,22611
1,26806
1,27437
1,22132
1,15565
1,6577
1,4801
1,5878
1,7408
1,8664
1,10203
1,11335
1,12235
1,12215
1,11948
1,10575
1,8169
0,5780
0,3634
0,1223
0,-466
0,-1696
0,-2098
0,-2886
0,-4926
0,-9283
0,-14921
0,-21118
0,-26180
0,-28769
0,-24759
0,-16800
0,-8136
0,-6966
0,-8125
0,-9397
0,-10690
0,-12248
0,-13483
0,-14347
0,-14391
0,-13951
0,-13043
0,-11072
0,-9192
1,-6982
1,-5337
1,-3503
1,-2473
1,-1552
1,-829
1,-293
1,1488
1,5469
1,9790
1,16196
1,21307
1,24577
1,22279
1,15194
1,6340
1,2494
1,3861
1,5619
1,7116
1,8480
1,9650
1,10001
1,9538
1,8153
1,5865
0,3477
0,1056
0,-1256
0,-3160
0,-4487
0,-5611
0,-6085
0,-6836
0,-8956
0,-13118
0,-17918
0,-23722
0,-27960
0,-31835
0,-31330
0,-24909
0,-18195
0,-9650
0,-9555
0,-10939
0,-11815
0,-13322
0,-15075
0,-16569
0,-16971
0,-16486
0,-15301
0,-13381
0,-10691
1,-8210
1,-5823
1,-4002
1,-2539
1,-1600
1,-929
1,1148
1,5072
1,11048
1,17081
1,21652
1,24980
1,23674
1,16807
1,10205
1,2302
1,2599
1,3997
1,4928
1,6653
1,7847
1,9157
1,9677
1,9650
1,8867
1,6814
1,4889
0,2450
0,199
0,-1965
0,-3796
0,-5240
0,-5979
0,-6602
0,-8894
0,-13484
0,-19375
0,-25474
0,-30201
0,-32423
0,-27760
0,-19605
0,-10452
0,-9743
0,-11108
0,-12750
0,-13982
0,-15737
0,-16728
0,-17421
0,-17265
0,-16186
0,-14637
0,-12554
0,-10477
1,-7897
1,-5900
1,-4395
1,-3492
1,-2313
1,-2012
1,-576
1,1917
1,6745
1,11423
1,17137
1,20850
1,24196
1,20715
1,12888
1,4142
1,1652
1,3038
1,4535
1,6412
1,8012
1,9322
1,9675
1,9507
1,8194
1,6015
0,3401
0,1381
0,-716
0,-2249
0,-3509
0,-4373
0,-5033
0,-6300
0,-8859
0,-14084
0,-18999
0,-25240
0,-29298
0,-31988
0,-29229
0,-21908
0,-15181
0,-9283
0,-9866
0,-11276
0,-12603
0,-14212
0,-15575
0,-16610
0,-17204
0,-16835
0,-15681
0,-13299
0,-10806
1,-8486
1,-6317
1,-4616
1,-3689
1,-2984
1,-2568
1,-348
1,3615
1,9738
1,15608
1,20915
1,23624
1,20502
1,12777
1,6034
1,1260
1,2507
1,3854
1,5367
1,6831
1,7927
1,8848
1,9575
1,9336
1,8251
1,6352
1,4591
0,1913
0,59
0,-1779
0,-3107
0,-3936
0,-4337
0,-4802
0,-7412
0,-11956
0,-18028
0,-23886
0,-28788
0,-30387
0,-24953
0,-16344
0,-7762
0,-7880
0,-9214
0,-10679
0,-12255
0,-13468
0,-14234
0,-14270
0,-13860
0,-12503
0,-10815
0,-8048
1,-6025
1,-3879
1,-2049
1,-327
1,566
1,1474
1,1968
1,4010
1,6912
1,12726
1,17657
1,23297
1,27531
1,27551
1,21444
1,12969
1,6057
1,7074
1,8412
1,10321
1,12288
1,13977
1,15048
1,15225
1,14187
1,12303
1,10349
0,7730
0,5391
0,3541
0,2053
0,1078
0,848
0,4
0,-2273
0,-5584
0,-11415
0,-15995
0,-21509
0,-24568
0,-23732
0,-18755
0,-10067
0,-2909
0,-2495
0,-3536
0,-5064
0,-6244
0,-8005
0,-9388
0,-9962
0,-9989
0,-9163
0,-7346
0,-4837
1,-2138
1,273
1,1980
1,3583
1,4689
1,5382
1,6652
1,9658
1,14856
1,20887
1,26484
1,30840
1,30043
1,23601
1,15779
1,8686
1,9065
1,10320
1,11168
1,13117
1,14552
1,15549
1,16096
1,16027
1,15207
1,13683
1,12047
0,9511
0,7848
0,5616
0,4452
0,2893
0,1752
0,1168
0,-363
0,-4159
0,-9961
0,-16141
0,-21618
0,-24975
0,-22626
0,-15437
0,-6588
0,-2774
0,-3876
0,-5448
0,-7014
0,-8405
0,-9589
0,-9968
0,-9784
0,-8704
0,-7401
0,-5011
1,-2898
1,-533
1,1220
1,2550
1,3367
1,4325
1,4803
1,6099
1,8843
1,13806
1,18927
1,24818
1,28907
1,31899
1,29066
1,21522
1,14629
1,8741
1,9719
1,11016
1,12856
1,14552
1,15747
1,16287
1,16083
1,15115
1,13023
1,10349
0,8082
0,5677
0,3812
0,2287
0,1525
0,809
0,-504
0,-4161
0,-8888
0,-15011
0,-19413
0,-23874
0,-25103
0,-20799
0,-14425
0,-5964
0,-3073
0,-4617
0,-5809
0,-7577
0,-8763
0,-10354
0,-11227
0,-11531
0,-11435
0,-9814
0,-8298
0,-5913
1,-4308
1,-1753
1,345
1,1938
1,2964
1,3764
1,4725
1,7920
1,12880
1,19196
1,24847
1,29087
1,28920
1,22577
1,14159
1,7157
1,7988
1,9311
1,10726
1,12561
1,14040
1,14691
1,15005
1,14383
1,13063
1,11140
1,9306
0,6801
0,5371
0,3148
0,1823
0,1220
0,638
0,-143
0,-1318
0,-5601
0,-10014
0,-16131
0,-21837
0,-25743
0,-24226
0,-17193
0,-8060
0,-3504
0,-4594
0,-6253
0,-8203
0,-9859
0,-10957
0,-11341
0,-11256
0,-10005
0,-8022
0,-5672
1,-3076
1,-1108
1,743
1,1945
1,3061
1,3787
1,4584
1,7285
1,10248
1,16392
1,21211
1,26230
1,29147
1,28137
1,23284
1,14484
1,7589
1,7123
1,7969
1,9547
1,11169
1,12665
1,13736
1,14317
1,13794
1,12154
1,10202
0,7671
0,5105
0,2830
0,1290
0,-15
0,-604
0,-1002
0,-3145
0,-7390
0,-13012
0,-18819
0,-23582
0,-26796
0,-24889
0,-17755
0,-11257
0,-4118
0,-5119
0,-6089
0,-7259
0,-8853
0,-10339
0,-11673
0,-12407
0,-12500
0,-11762
0,-9511
0,-7618
0,-5185
1,-2900
1,-1083
1,351
1,1274
1,2120
1,3051
1,5922
1,10665
1,16709
1,22447
1,27267
1,29018
1,23600
1,14865
1,6100
1,6793
1,8125
1,9666
1,11020
1,12629
1,13480
1,14112
1,13901
1,13147
1,11616
1,9085
0,6857
0,4550
0,2844
0,1416
0,95
0,-684
0,-1498
0,-2874
0,-5578
0,-10734
0,-15608
0,-21053
0,-24891
0,-27859
0,-23872
0,-16022
0,-7104
0,-5514
0,-6701
0,-8259
0,-9708
0,-11277
0,-12413
0,-12739
0,-12201
0,-10615
0,-8140
0,-5608
1,-3032
1,-667
1,1045
1,2213
1,3013
1,3643
1,5240
1,7967
1,13154
1,17825
1,23754
1,27249
1,29274
1,25641
1,18093
1,11339
1,6202
1,7003
1,8496
1,9917
1,11780
1,13078
1,14336
1,14662
1,14486
1,12814
1,10427
0,7770
0,5410
0,3211
0,1293
0,60
0,-737
0,-1238
0,-3077
0,-6912
0,-12792
0,-18792
0,-24101
0,-27299
0,-24130
0,-16385
0,-6999
0,-3957
0,-5023
0,-6212
0,-7918
0,-9237
0,-10833
0,-11707
0,-12039
0,-11645
0,-10212
0,-8507
0,-6395
1,-4484
1,-2293
1,-940
1,509
1,1386
1,1832
1,2729
1,5252
1,9887
1,15997
1,22059
1,27176
1,29434
1,24778
1,16758
1,8068
1,7932
1,9054
1,10882
1,12849
1,14378
1,15354
1,15803
1,15165
1,13793
1,11484
0,9526
0,6995
0,5411
0,3586
0,2379
0,1454
0,946
0,510
0,-1425
0,-5499
0,-10185
0,-16208
0,-20710
0,-24701
0,-24809
0,-18930
0,-12544
0,-3458
0,-2990
0,-4209
0,-6079
0,-7911
0,-9691
0,-10843
0,-11305
0,-10896
0,-9432
0,-7435
0,-5243
1,-2679
1,-761
1,1017
1,1845
1,2629
1,3218
1,5463
1,9792
1,15758
1,21217
1,26452
1,29299
1,27702
1,22349
1,13621
1,7031
1,7483
1,8753
1,10424
1,11710
1,13307
1,14507
1,15239
1,15353
1,14391
1,13187
1,10742
0,8150
0,5776
0,3691
0,1801
0,781
0,597
0,409
0,-2190
0,-6870
0,-12906
0,-18827
0,-23489
0,-25044
0,-19675
0,-11346
0,-2593
0,-2900
0,-4159
0,-5476
0,-7170
0,-8505
0,-9699
0,-9848
0,-9618
0,-8949
0,-7048
0,-4928
0,-2386
1,-277
1,1596
1,2937
1,4197
1,4996
1,5735
1,6642
1,9732
1,14830
1,20957
1,26887
1,31311
1,31400
1,24816
1,16577
1,9328
1,10239
1,11636
1,13126
1,14759
1,16067
1,16870
1,16595
1,15615
1,13970
1,11528
0,9154
0,7115
0,5753
0,4345
0,3297
0,2492
0,1935
0,477
0,-2272
0,-7328
0,-11789
0,-17656
0,-21403
0,-23474
0,-20368
0,-12281
0,-5362
0,-540
0,-1691
0,-2594
0,-3953
0,-5685
0,-7575
0,-8856
0,-8958
0,-8372
0,-6663
0,-4347
0,-1791
1,626
1,2584
1,4137
1,5320
1,5876
1,6689
1,9348
1,14198
1,20160
1,26103
1,30027
1,31560
1,27486
1,19740
1,12825
1,8937
1,9736
1,11328
1,12297
1,14089
1,15463
1,16657
1,17024
1,16595
1,15696
1,13737
1,11881
0,9506
0,7714
0,5474
0,4101
0,3391
0,2926
0,2164
0,-1000
0,-5961
0,-11992
0,-17811
0,-22452
0,-23373
0,-17507
0,-8656
0,-494
0,-930
0,-2135
0,-3788
0,-5361
0,-6790
0,-7640
0,-8160
0,-7334
0,-6283
0,-4313
0,-2372
1,-7
1,2008
1,4031
1,5371
1,6342
1,6708
1,7004
1,8638
1,12302
1,16485
1,22971
1,27270
1,31618
1,32995
1,28417
1,20313
1,11103
1,10753
1,12246
1,13799
1,15341
1,16765
1,17722
1,17864
1,17163
1,15575
1,13290
0,10896
0,8954
0,7106
0,5774
0,4818
0,3966
0,3551
0,1826
0,-2219
0,-6903
0,-12805
0,-17260
0,-21492
0,-22406
0,-17046
0,-10595
0,-1349
0,403
0,-833
0,-2559
0,-4059
0,-5272
0,-6971
0,-7804
0,-8156
0,-7775
0,-6029
0,-3847
0,-1124
1,1327
1,3560
1,5537
1,6870
1,7471
1,7828
1,10492
1,14902
1,20790
1,26670
1,31367
1,32713
1,27219
1,20087
1,11324
1,10731
1,12338
1,13130
1,14707
1,15902
1,17469
1,18067
1,18255
1,18055
1,16290
1,14690
0,12253
0,10363
0,8021
0,6437
0,5130
0,4070
0,3615
0,2610
0,-684
0,-5825
0,-12297
0,-17821
0,-21960
0,-22276
0,-16071
0,-7119
0,-134
0,-1178
0,-2723
0,-4302
0,-6079
0,-7718
0,-8410
0,-8617
0,-7932
0,-6667
0,-4214
0,-2285
1,-160
1,1461
1,3361
1,4529
1,5087
1,5420
1,6186
1,8424
1,12820
1,17550
1,23992
1,28188
1,32060
1,30268
1,23143
1,14661
1,9666
1,10938
1,12390
1,14045
1,15917
1,17264
1,18092
1,17720
1,16910
1,15004
1,12402
0,10079
0,7958
0,6228
0,4668
0,3696
0,2635
0,1751
0,-1431
0,-5358
0,-11574
0,-16136
0,-21286
0,-23990
0,-21609
0,-16274
0,-7520
0,-1609
0,-2198
0,-3154
0,-4877
0,-6185
0,-7892
0,-8714
0,-9462
0,-9340
0,-8462
0,-6775
0,-4501
1,-2315
1,-35
1,1702
1,2840
1,3829
1,4506
1,5380
1,8381
1,13540
1,19516
1,24953
1,28836
1,27925
1,21035
1,12186
1,5993
1,6892
1,7698
1,9623
1,10838
1,12406
1,13525
1,13844
1,13808
1,12474
1,10959
1,8652
0,7167
0,4578
0,2921
0,1118
0,29
0,-770
0,-1644
0,-2446
0,-5534
0,-10747
0,-16965
0,-22581
0,-26871
0,-26188
0,-19579
0,-10576
0,-4561
0,-5255
0,-6824
0,-8363
0,-9977
0,-11585
0,-12323
0,-12303
0,-11364
0,-9812
0,-7634
1,-5745
1,-3580
1,-2271
1,-701
1,217
1,866
1,1001
1,2281
1,4808
1,9712
1,14573
1,20051
1,23669
1,26316
1,23329
1,16122
1,7165
1,3037
1,4151
1,5597
1,7447
1,8924
1,10195
1,10545
1,9974
1,8761
1,6582
0,4178
0,1530
0,-978
0,-2899
0,-4224
0,-5086
0,-5822
0,-7320
0,-11098
0,-15470
0,-21630
0,-26247
0,-30596
0,-32248
0,-27518
0,-21446
0,-12393
0,-9634
0,-10858
0,-11880
0,-13727
0,-14908
0,-16390
0,-17588
0,-17884
0,-17556
0,-15932
0,-14249
0,-11814
1,-9338
1,-6934
1,-5329
1,-3695
1,-2598
1,-1943
1,-535
1,3034
1,8672
1,15296
1,20611
1,24213
1,22463
1,15338
1,6867
1,1952
1,3024
1,4385
1,6066
1,7739
1,9209
1,9736
1,10254
1,10167
1,8421
1,6792
1,4440
0,2507
0,-79
0,-1229
0,-2912
0,-3649
0,-4226
0,-4721
0,-6172
0,-9131
0,-14508
0,-20662
0,-25740
0,-29287
0,-27780
0,-20463
0,-11544
0,-6597
0,-7700
0,-9102
0,-10712
0,-12345
0,-13507
0,-14120
0,-13931
0,-12736
0,-10649
0,-8154
1,-5872
1,-3698
1,-2575
1,-1168
1,-378
1,381
1,612
1,2957
1,5979
1,11840
1,17100
1,22677
1,25912
1,26832
1,22709
1,14598
1,7792
1,5079
1,6064
1,7433
1,8503
1,10104
1,11438
1,11980
1,12164
1,11428
1,9332
1,6840
0,4019
0,1575
0,-234
0,-1749
0,-2889
0,-3521
0,-4594
0,-8065
0,-13392
0,-19526
0,-25226
0,-29251
0,-29622
0,-25148
0,-16404
0,-9393
0,-7927
0,-9202
0,-10913
0,-11911
0,-13730
0,-15001
0,-15934
0,-16575
0,-16042
0,-14901
0,-12843
0,-10890
1,-8313
1,-6422
1,-4482
1,-3302
1,-2219
1,-1389
1,-532
1,2784
1,7490
1,13450
1,19070
1,23732
1,24825
1,19198
1,10535
1,2477
1,3270
1,4536
1,5871
1,7556
1,9114
1,10184
1,10493
1,9659
1,8257
1,6625
0,3913
0,1822
0,-271
0,-1406
0,-2604
0,-3269
0,-3754
0,-4603
0,-7193
0,-10713
0,-16599
0,-21104
0,-26712
0,-29627
0,-28969
0,-22320
0,-13797
0,-7455
0,-8379
0,-9855
0,-11607
0,-13365
0,-14887
0,-15701
0,-15511
0,-14178
0,-12187
0,-9907
1,-7269
1,-4859
1,-2981
1,-1530
1,-951
1,-353
1,1085
1,4567
1,9380
1,15210
1,19506
1,24637
1,26945
1,23574
1,18091
1,9041
1,3839
1,4644
1,5832
1,7660
1,8916
1,10443
1,11432
1,11909
1,11582
1,10648
1,9351
1,7144
0,4660
0,2284
0,524
0,-1051
0,-2109
0,-2780
0,-3991
0,-7326
0,-12121
0,-18160
0,-24147
0,-28429
0,-28621
0,-22565
0,-13916
0,-7001
0,-7872
0,-8987
0,-10736
0,-11988
0,-13448
0,-14388
0,-15345
0,-15199
0,-14279
0,-13028
0,-10807
1,-8876
1,-6457
1,-4709
1,-3325
1,-2130
1,-1714
1,-1740
1,-299
1,3692
1,9063
1,15023
1,20620
1,24796
1,23250
1,16294
1,7486
1,2655
1,3770
1,5297
1,6960
1,8796
1,10165
1,10619
1,10580
1,9253
1,7315
1,5290
0,2956
0,1126
0,-773
0,-2009
0,-3097
0,-3831
0,-4226
0,-5801
0,-9344
0,-13313
0,-19663
0,-24568
0,-29272
0,-30639
0,-25927
0,-19479
0,-10801
0,-8278
0,-9697
0,-11563
0,-13383
0,-14894
0,-16219
0,-16497
0,-15833
0,-14514
0,-12467
0,-10264
1,-7937
1,-5645
1,-3916
1,-2684
1,-2036
1,-1547
1,965
1,4836
1,10615
1,15218
1,20404
1,23480
1,23538
1,19114
1,10482
1,3448
1,1745
1,2918
1,4503
1,5708
1,7224
1,8067
1,8932
1,8872
1,8304
1,6725
1,4221
0,1972
0,-463
0,-2480
0,-3669
0,-4766
0,-5492
0,-6342
0,-9252
0,-13696
0,-20022
0,-26315
0,-31221
0,-32778
0,-27443
0,-19275
0,-10658
0,-11059
0,-12323
0,-13458
0,-15123
0,-16633
0,-17989
0,-18640
0,-18785
0,-17981
0,-16623
0,-14619
0,-12149
1,-10125
1,-8080
1,-6552
1,-4977
1,-4202
1,-3694
1,-3141
1,-123
1,2833
1,8710
1,14632
1,19440
1,22177
1,18194
1,10092
1,1172
1,-642
1,640
1,2368
1,4025
1,5801
1,7071
1,7539
1,7177
1,6080
1,3637
0,1221
0,-1145
0,-2771
0,-4258
0,-5351
0,-6433
0,-7013
0,-8206
0,-10899
0,-15508
0,-20164
0,-26001
0,-30165
0,-32921
0,-31157
0,-23973
0,-17133
0,-10181
0,-11155
