1.563030,6.287085,1812.881104,-1633.683105,-427.399414,-212.224823,297.536011,243.178360,510.595154,-900.209229,-476.479828,53.316055,324.719971,239.343460
1.563030,5.079445,1746.026001,-1744.425293,-461.601227,-201.119614,285.820435,224.761093,353.192108,-955.093872,-480.048218,123.767052,337.422119,172.978577
1.674675,4.692124,1745.315063,-1586.171143,-460.700470,-216.032822,277.961761,298.486267,580.155884,-892.325439,-526.076050,-3.920377,295.769928,309.939331
1.563030,4.795919,1760.849365,-1624.154785,-434.384796,-215.543381,257.693176,262.918274,567.823364,-896.945679,-528.227722,24.321884,301.532562,295.208923
1.507208,5.586912,1644.142090,-1740.403320,-496.946472,-113.632996,321.648376,165.409210,79.281784,-1026.151733,-417.740753,296.086060,381.186371,8.319656
1.618853,4.644963,1766.921753,-1720.775757,-469.423340,-184.918152,302.321564,224.691132,410.633850,-962.436829,-520.276611,103.227867,359.439911,222.510742
1.674675,4.990440,1753.213135,-1657.398438,-473.763184,-205.187271,274.507233,229.328949,430.724854,-958.023621,-527.890503,105.477264,334.058777,241.124985
1.563030,4.953230,1760.698120,-1702.775391,-457.359283,-181.380157,294.014130,220.922424,277.509277,-868.360168,-391.900909,144.787903,293.081787,81.039223
1.563030,5.026758,1835.000122,-1611.021484,-437.663391,-231.041504,285.542908,281.214905,616.016663,-904.961487,-548.616943,0.518103,319.414307,326.173798
1.563030,5.307756,1779.416870,-1661.746338,-480.086334,-236.947067,273.086975,288.860718,571.578308,-929.837341,-561.196777,1.306757,292.142548,313.669098
1.674675,5.626210,1711.357666,-1766.556641,-481.142609,-137.508118,322.355286,183.945480,186.738190,-963.839050,-401.529205,203.458908,322.499023,71.243874
1.563030,5.229881,1844.854004,-1598.656982,-464.281342,-227.482330,259.392395,289.865967,614.627319,-859.222839,-540.435547,-35.169300,249.379730,335.982239
1.618853,5.218809,1819.950195,-1700.483643,-468.421021,-207.674698,303.440125,257.392700,431.249695,-998.532288,-533.158691,119.142029,394.072174,255.844467
1.618853,5.571576,1835.990845,-1672.085449,-457.355713,-242.306793,238.622116,283.410767,609.017822,-856.790527,-508.556183,-22.656294,243.292297,293.616364
1.618853,5.073967,1705.999023,-1765.496094,-498.106995,-146.458160,326.028015,186.774750,181.629974,-1001.222107,-436.003967,238.185883,367.763306,81.205376